SchemaName,TableName,ColumnName,DataType,max_length,precision,scale,is_nullable,is_identity,IsPrimaryKey
dbo,Level1a,cphone1,char,20,0,0,0,0,
dbo,Level1a,cphone2,char,20,0,0,0,0,
dbo,Level1a,cfax,char,20,0,0,0,0,
dbo,Level1a,cemail,varchar,250,0,0,0,0,
dbo,Level1a,cwebsite,varchar,250,0,0,0,0,
dbo,Level1a,cfname,char,15,0,0,0,0,
dbo,Level1a,clname,char,15,0,0,0,0,
dbo,Level1a,cdear,char,15,0,0,0,0,
dbo,Level1a,ctitle,char,30,0,0,0,0,
dbo,Level1a,corderby,char,30,0,0,0,0,
dbo,Level1a,cslpnno,char,10,0,0,0,0,
dbo,Level1a,cstatus,char,1,0,0,0,0,
dbo,Level1a,cclass,char,10,0,0,0,0,
dbo,Level1a,cindustry,char,10,0,0,0,0,
dbo,Level1a,cterr,char,10,0,0,0,0,
dbo,Level1a,cwarehouse,char,10,0,0,0,0,
dbo,Level1a,cpaycode,char,10,0,0,0,0,
dbo,Level1a,cbilltono,char,10,0,0,0,0,
dbo,Level1a,cshiptono,char,10,0,0,0,0,
dbo,Level1a,ctaxcode,char,10,0,0,0,0,
dbo,Level1a,crevncode,char,10,0,0,0,0,
dbo,Level1a,ctaxfld1,char,16,0,0,0,0,
dbo,Level1a,ctaxfld2,char,16,0,0,0,0,
dbo,Level1a,ccurrcode,char,3,0,0,0,0,
dbo,Level1a,cprtstmt,char,1,0,0,0,0,
dbo,Level1a,caracc,char,30,0,0,1,0,
dbo,Level1a,crcalactn,char,35,0,0,0,0,
dbo,Level1a,clcalactn,char,35,0,0,0,0,
dbo,Level1a,cpasswd,char,15,0,0,0,0,
dbo,Level1a,cpricecd,char,10,0,0,0,0,
dbo,Level1a,cpcustno,char,10,0,0,0,0,
dbo,Level1a,clanguage,char,3,0,0,0,0,
dbo,Level1a,dcreate,datetime,8,23,3,0,0,
dbo,Level1a,dytdstart,datetime,8,23,3,1,0,
dbo,Level1a,tmodified,datetime,8,23,3,1,0,
dbo,Level1a,trecall,datetime,8,23,3,1,0,
dbo,Level1a,tlcall,datetime,8,23,3,1,0,
dbo,Level1a,lprtstmt,smallint,2,5,0,0,0,
dbo,Level1a,lconstmt,smallint,2,5,0,0,0,
dbo,Level1a,lfinchg,smallint,2,5,0,0,0,
dbo,Level1a,liocust,smallint,2,5,0,0,0,
dbo,Level1a,lusecusitm,smallint,2,5,0,0,0,
dbo,Level1a,luseitemno,smallint,2,5,0,0,0,
dbo,Level1a,lusecusprc,smallint,2,5,0,0,0,
dbo,Level1a,lgeninvc,smallint,2,5,0,0,0,
dbo,Level1a,luselprice,smallint,2,5,0,0,0,
dbo,Level1a,lapplytax,smallint,2,5,0,0,0,
dbo,Level1a,lprcinctax,smallint,2,5,0,0,0,
dbo,Level1a,lsavecard,smallint,2,5,0,0,0,
dbo,Level1a,nexpdays,int,4,10,0,0,0,
dbo,Level1a,navgdays,int,4,10,0,1,0,
dbo,Level1a,ndiscrate,numeric,5,6,2,0,0,
dbo,Level1a,natdsamt,numeric,9,18,4,0,0,
dbo,Level1a,nytdsamt,numeric,9,18,4,0,0,
dbo,Level1a,ncrlimit,numeric,9,18,4,0,0,
dbo,Level1a,nsoboamt,numeric,9,18,4,0,0,
dbo,Level1a,nopencr,numeric,9,18,4,0,0,
dbo,Level1a,nuishpamt,numeric,9,18,4,0,0,
dbo,Level1a,nbalance,numeric,9,18,4,0,0,
dbo,Level1a,mimptsord,text,16,0,0,0,0,
dbo,Level1a,mimptstrs,text,16,0,0,0,0,
dbo,Level1a,mimptinvc,text,16,0,0,0,0,
dbo,Level1a,mimptitrs,text,16,0,0,0,0,
dbo,Level1a,crating,char,10,0,0,0,0,
dbo,Level1a,cshipvia,char,10,0,0,0,0,
dbo,Level1a,cdelvday,char,10,0,0,0,0,
dbo,Level1a,callocate,char,15,0,0,0,0,
dbo,Level1a,cIdNo,char,15,0,0,0,0,
dbo,Level1a,cGender,char,10,0,0,0,0,
dbo,Level1a,cRace,char,10,0,0,0,0,
dbo,Level1a,cTmLdStat,char,10,0,0,0,0,
dbo,Level1a,dBirthday,datetime,8,23,3,0,0,
dbo,Level1a,dBBDate,datetime,8,23,3,0,0,
dbo,Level1a,dTLDate,datetime,8,23,3,0,0,
dbo,Level1a,lallowcmpgn,smallint,2,5,0,0,0,
dbo,Level1a,cbankno,char,10,0,0,0,0,
dbo,Level1a,cbankname,char,35,0,0,0,0,
dbo,Level1a,cbranchno,char,10,0,0,0,0,
dbo,Level1a,cbrnchnme,char,35,0,0,0,0,
dbo,Level1a,chldrname,char,30,0,0,0,0,
dbo,Level1a,caccttype,char,1,0,0,0,0,
dbo,Level1a,cbankacc,char,20,0,0,0,0,
dbo,Level1a,lemail,smallint,2,5,0,0,0,
dbo,Level1a,lsms,smallint,2,5,0,0,0,
dbo,Level1a,lpost,smallint,2,5,0,0,0,
dbo,Level1a,lminorddsc,smallint,2,5,0,0,0,
dbo,Level1a,lmindevord,smallint,2,5,0,0,0,
dbo,Level1a,csponsor,char,10,0,0,0,0,
dbo,Level1a,lrgstrnpaid,smallint,2,5,0,0,0,
dbo,Level1a,lhold,smallint,2,5,0,0,0,
dbo,Level1a,cusername,char,30,0,0,0,0,
dbo,Level1a,cregmethod,char,10,0,0,0,0,
dbo,Level1a,lpobox,smallint,2,5,0,0,0,
dbo,Level1a,lsuspended,smallint,2,5,0,0,0,
dbo,Level1a,lrebate,smallint,2,5,0,0,0,
dbo,Level2,ccustno,char,10,0,0,0,0,
dbo,Level2,ccompany,char,40,0,0,0,0,
dbo,Level2,ccompany2,char,40,0,0,0,0,
dbo,Level2,caddr1,char,40,0,0,0,0,
dbo,Level2,caddr2,char,40,0,0,0,0,
dbo,Level2,ccity,char,20,0,0,0,0,
dbo,Level2,cstate,char,15,0,0,0,0,
dbo,Level2,czip,char,10,0,0,0,0,
dbo,Level2,ccountry,char,25,0,0,0,0,
dbo,Level2,cphone1,char,20,0,0,0,0,
dbo,Level2,cphone2,char,20,0,0,0,0,
dbo,Level2,cfax,char,20,0,0,0,0,
dbo,Level2,cemail,varchar,250,0,0,0,0,
dbo,Level2,cwebsite,varchar,250,0,0,0,0,
dbo,Level2,cfname,char,15,0,0,0,0,
dbo,Level2,clname,char,15,0,0,0,0,
dbo,Level2,cdear,char,15,0,0,0,0,
dbo,Level2,ctitle,char,30,0,0,0,0,
dbo,Level2,corderby,char,30,0,0,0,0,
dbo,Level2,cslpnno,char,10,0,0,0,0,
dbo,Level2,cstatus,char,1,0,0,0,0,
dbo,Level2,cclass,char,10,0,0,0,0,
dbo,Level2,cindustry,char,10,0,0,0,0,
dbo,Level2,cterr,char,10,0,0,0,0,
dbo,Level2,cwarehouse,char,10,0,0,0,0,
dbo,Level2,cpaycode,char,10,0,0,0,0,
dbo,Level2,cbilltono,char,10,0,0,0,0,
dbo,Level2,cshiptono,char,10,0,0,0,0,
dbo,Level2,ctaxcode,char,10,0,0,0,0,
dbo,Level2,crevncode,char,10,0,0,0,0,
dbo,Level2,ctaxfld1,char,16,0,0,0,0,
dbo,Level2,ctaxfld2,char,16,0,0,0,0,
dbo,Level2,ccurrcode,char,3,0,0,0,0,
dbo,Level2,cprtstmt,char,1,0,0,0,0,
dbo,Level2,caracc,char,30,0,0,1,0,
dbo,Level2,crcalactn,char,35,0,0,0,0,
dbo,Level2,clcalactn,char,35,0,0,0,0,
dbo,Level2,cpasswd,char,15,0,0,0,0,
dbo,Level2,cpricecd,char,10,0,0,0,0,
dbo,Level2,cpcustno,char,10,0,0,0,0,
dbo,Level2,clanguage,char,3,0,0,0,0,
dbo,Level2,dcreate,datetime,8,23,3,0,0,
dbo,Level2,dytdstart,datetime,8,23,3,1,0,
dbo,Level2,tmodified,datetime,8,23,3,1,0,
dbo,Level2,trecall,datetime,8,23,3,1,0,
dbo,Level2,tlcall,datetime,8,23,3,1,0,
dbo,Level2,lprtstmt,smallint,2,5,0,0,0,
dbo,Level2,lconstmt,smallint,2,5,0,0,0,
dbo,Level2,lfinchg,smallint,2,5,0,0,0,
dbo,Level2,liocust,smallint,2,5,0,0,0,
dbo,Level2,lusecusitm,smallint,2,5,0,0,0,
dbo,Level2,luseitemno,smallint,2,5,0,0,0,
dbo,Level2,lusecusprc,smallint,2,5,0,0,0,
dbo,Level2,lgeninvc,smallint,2,5,0,0,0,
dbo,Level2,luselprice,smallint,2,5,0,0,0,
dbo,Level2,lapplytax,smallint,2,5,0,0,0,
dbo,Level2,lprcinctax,smallint,2,5,0,0,0,
dbo,Level2,lsavecard,smallint,2,5,0,0,0,
dbo,Level2,nexpdays,int,4,10,0,0,0,
dbo,Level2,navgdays,int,4,10,0,1,0,
dbo,Level2,ndiscrate,numeric,5,6,2,0,0,
dbo,Level2,natdsamt,numeric,9,18,4,0,0,
dbo,Level2,nytdsamt,numeric,9,18,4,0,0,
dbo,Level2,ncrlimit,numeric,9,18,4,0,0,
dbo,Level2,nsoboamt,numeric,9,18,4,0,0,
dbo,Level2,nopencr,numeric,9,18,4,0,0,
dbo,Level2,nuishpamt,numeric,9,18,4,0,0,
dbo,Level2,nbalance,numeric,9,18,4,0,0,
dbo,Level2,mimptsord,text,16,0,0,0,0,
dbo,Level2,mimptstrs,text,16,0,0,0,0,
dbo,Level2,mimptinvc,text,16,0,0,0,0,
dbo,Level2,mimptitrs,text,16,0,0,0,0,
dbo,Level2,crating,char,10,0,0,0,0,
dbo,Level2,cshipvia,char,10,0,0,0,0,
dbo,Level2,cdelvday,char,10,0,0,0,0,
dbo,Level2,callocate,char,15,0,0,0,0,
dbo,Level2,cIdNo,char,15,0,0,0,0,
dbo,Level2,cGender,char,10,0,0,0,0,
dbo,Level2,cRace,char,10,0,0,0,0,
dbo,Level2,cTmLdStat,char,10,0,0,0,0,
dbo,Level2,dBirthday,datetime,8,23,3,0,0,
dbo,Level2,dBBDate,datetime,8,23,3,0,0,
dbo,Level2,dTLDate,datetime,8,23,3,0,0,
dbo,Level2,lallowcmpgn,smallint,2,5,0,0,0,
dbo,Level2,cbankno,char,10,0,0,0,0,
dbo,Level2,cbankname,char,35,0,0,0,0,
dbo,Level2,cbranchno,char,10,0,0,0,0,
dbo,Level2,cbrnchnme,char,35,0,0,0,0,
dbo,Level2,chldrname,char,30,0,0,0,0,
dbo,Level2,caccttype,char,1,0,0,0,0,
dbo,Level2,cbankacc,char,20,0,0,0,0,
dbo,Level2,lemail,smallint,2,5,0,0,0,
dbo,Level2,lsms,smallint,2,5,0,0,0,
dbo,Level2,lpost,smallint,2,5,0,0,0,
dbo,Level2,lminorddsc,smallint,2,5,0,0,0,
dbo,Level2,lmindevord,smallint,2,5,0,0,0,
dbo,Level2,csponsor,char,10,0,0,0,0,
dbo,Level2,lrgstrnpaid,smallint,2,5,0,0,0,
dbo,Level2,lhold,smallint,2,5,0,0,0,
dbo,Level2,cusername,char,30,0,0,0,0,
dbo,Level2,cregmethod,char,10,0,0,0,0,
dbo,Level2,lpobox,smallint,2,5,0,0,0,
dbo,Level2,lsuspended,smallint,2,5,0,0,0,
dbo,Level2,lrebate,smallint,2,5,0,0,0,
dbo,Level2a,ccustno,char,10,0,0,0,0,
dbo,Level2a,ccompany,char,40,0,0,0,0,
dbo,Level2a,ccompany2,char,40,0,0,0,0,
dbo,Level2a,caddr1,char,40,0,0,0,0,
dbo,Level2a,caddr2,char,40,0,0,0,0,
dbo,Level2a,ccity,char,20,0,0,0,0,
dbo,Level2a,cstate,char,15,0,0,0,0,
dbo,Level2a,czip,char,10,0,0,0,0,
dbo,Level2a,ccountry,char,25,0,0,0,0,
dbo,Level2a,cphone1,char,20,0,0,0,0,
dbo,Level2a,cphone2,char,20,0,0,0,0,
dbo,Level2a,cfax,char,20,0,0,0,0,
dbo,Level2a,cemail,varchar,250,0,0,0,0,
dbo,Level2a,cwebsite,varchar,250,0,0,0,0,
dbo,Level2a,cfname,char,15,0,0,0,0,
dbo,Level2a,clname,char,15,0,0,0,0,
dbo,Level2a,cdear,char,15,0,0,0,0,
dbo,Level2a,ctitle,char,30,0,0,0,0,
dbo,Level2a,corderby,char,30,0,0,0,0,
dbo,Level2a,cslpnno,char,10,0,0,0,0,
dbo,Level2a,cstatus,char,1,0,0,0,0,
dbo,Level2a,cclass,char,10,0,0,0,0,
dbo,Level2a,cindustry,char,10,0,0,0,0,
dbo,Level2a,cterr,char,10,0,0,0,0,
dbo,Level2a,cwarehouse,char,10,0,0,0,0,
dbo,Level2a,cpaycode,char,10,0,0,0,0,
dbo,Level2a,cbilltono,char,10,0,0,0,0,
dbo,Level2a,cshiptono,char,10,0,0,0,0,
dbo,Level2a,ctaxcode,char,10,0,0,0,0,
dbo,Level2a,crevncode,char,10,0,0,0,0,
dbo,Level2a,ctaxfld1,char,16,0,0,0,0,
dbo,Level2a,ctaxfld2,char,16,0,0,0,0,
dbo,Level2a,ccurrcode,char,3,0,0,0,0,
dbo,Level2a,cprtstmt,char,1,0,0,0,0,
dbo,Level2a,caracc,char,30,0,0,1,0,
dbo,Level2a,crcalactn,char,35,0,0,0,0,
dbo,Level2a,clcalactn,char,35,0,0,0,0,
dbo,Level2a,cpasswd,char,15,0,0,0,0,
dbo,Level2a,cpricecd,char,10,0,0,0,0,
dbo,Level2a,cpcustno,char,10,0,0,0,0,
dbo,Level2a,clanguage,char,3,0,0,0,0,
dbo,Level2a,dcreate,datetime,8,23,3,0,0,
dbo,Level2a,dytdstart,datetime,8,23,3,1,0,
dbo,Level2a,tmodified,datetime,8,23,3,1,0,
dbo,Level2a,trecall,datetime,8,23,3,1,0,
dbo,Level2a,tlcall,datetime,8,23,3,1,0,
dbo,Level2a,lprtstmt,smallint,2,5,0,0,0,
dbo,Level2a,lconstmt,smallint,2,5,0,0,0,
dbo,Level2a,lfinchg,smallint,2,5,0,0,0,
dbo,Level2a,liocust,smallint,2,5,0,0,0,
dbo,Level2a,lusecusitm,smallint,2,5,0,0,0,
dbo,Level2a,luseitemno,smallint,2,5,0,0,0,
dbo,Level2a,lusecusprc,smallint,2,5,0,0,0,
dbo,Level2a,lgeninvc,smallint,2,5,0,0,0,
dbo,Level2a,luselprice,smallint,2,5,0,0,0,
dbo,Level2a,lapplytax,smallint,2,5,0,0,0,
dbo,Level2a,lprcinctax,smallint,2,5,0,0,0,
dbo,Level2a,lsavecard,smallint,2,5,0,0,0,
dbo,Level2a,nexpdays,int,4,10,0,0,0,
dbo,Level2a,navgdays,int,4,10,0,1,0,
dbo,Level2a,ndiscrate,numeric,5,6,2,0,0,
dbo,Level2a,natdsamt,numeric,9,18,4,0,0,
dbo,Level2a,nytdsamt,numeric,9,18,4,0,0,
dbo,Level2a,ncrlimit,numeric,9,18,4,0,0,
dbo,Level2a,nsoboamt,numeric,9,18,4,0,0,
dbo,Level2a,nopencr,numeric,9,18,4,0,0,
dbo,Level2a,nuishpamt,numeric,9,18,4,0,0,
dbo,Level2a,nbalance,numeric,9,18,4,0,0,
dbo,Level2a,mimptsord,text,16,0,0,0,0,
dbo,Level2a,mimptstrs,text,16,0,0,0,0,
dbo,Level2a,mimptinvc,text,16,0,0,0,0,
dbo,Level2a,mimptitrs,text,16,0,0,0,0,
dbo,Level2a,crating,char,10,0,0,0,0,
dbo,Level2a,cshipvia,char,10,0,0,0,0,
dbo,Level2a,cdelvday,char,10,0,0,0,0,
dbo,Level2a,callocate,char,15,0,0,0,0,
dbo,Level2a,cIdNo,char,15,0,0,0,0,
dbo,Level2a,cGender,char,10,0,0,0,0,
dbo,Level2a,cRace,char,10,0,0,0,0,
dbo,Level2a,cTmLdStat,char,10,0,0,0,0,
dbo,Level2a,dBirthday,datetime,8,23,3,0,0,
dbo,Level2a,dBBDate,datetime,8,23,3,0,0,
dbo,Level2a,dTLDate,datetime,8,23,3,0,0,
dbo,Level2a,lallowcmpgn,smallint,2,5,0,0,0,
dbo,Level2a,cbankno,char,10,0,0,0,0,
dbo,Level2a,cbankname,char,35,0,0,0,0,
dbo,Level2a,cbranchno,char,10,0,0,0,0,
dbo,Level2a,cbrnchnme,char,35,0,0,0,0,
dbo,Level2a,chldrname,char,30,0,0,0,0,
dbo,Level2a,caccttype,char,1,0,0,0,0,
dbo,Level2a,cbankacc,char,20,0,0,0,0,
dbo,Level2a,lemail,smallint,2,5,0,0,0,
dbo,Level2a,lsms,smallint,2,5,0,0,0,
dbo,Level2a,lpost,smallint,2,5,0,0,0,
dbo,Level2a,lminorddsc,smallint,2,5,0,0,0,
dbo,Level2a,lmindevord,smallint,2,5,0,0,0,
dbo,Level2a,csponsor,char,10,0,0,0,0,
dbo,Level2a,lrgstrnpaid,smallint,2,5,0,0,0,
dbo,Level2a,lhold,smallint,2,5,0,0,0,
dbo,Level2a,cusername,char,30,0,0,0,0,
dbo,Level2a,cregmethod,char,10,0,0,0,0,
dbo,Level2a,lpobox,smallint,2,5,0,0,0,
dbo,Level2a,lsuspended,smallint,2,5,0,0,0,
dbo,Level2a,lrebate,smallint,2,5,0,0,0,
dbo,levels,Item number,nvarchar,510,0,0,1,0,
dbo,levels,Description,nvarchar,510,0,0,1,0,
dbo,levels,Item_Weight,float,8,53,0,1,0,
dbo,levels,Box_Weight,float,8,53,0,1,0,
dbo,levels,Box_Qty,float,8,53,0,1,0,
dbo,levels,Box_Item_Weight,float,8,53,0,1,0,
dbo,levels,Stock_levels,float,8,53,0,1,0,
dbo,levels,Min_Stock_Level,float,8,53,0,1,0,
dbo,levels,Warehouse,nchar,20,0,0,1,0,
dbo,levels,Bin,nchar,20,0,0,1,0,
dbo,log_events,event_id,int,4,10,0,0,1,YES
dbo,log_events,execution_id,int,4,10,0,1,0,
dbo,log_events,process_name,varchar,255,0,0,1,0,
dbo,log_events,step_name,varchar,255,0,0,1,0,
dbo,log_events,event_time,datetime,8,23,3,1,0,
dbo,log_events,event_type,smallint,2,5,0,1,0,
dbo,log_events,source,varchar,255,0,0,1,0,
dbo,log_events,description,varchar,255,0,0,1,0,
dbo,log_events,event_number,int,4,10,0,1,0,
dbo,log_events,extended_info,varchar,4096,0,0,1,0,
dbo,log_events,archive,smallint,2,5,0,1,0,
dbo,logship,cusername,char,30,0,0,0,0,
dbo,logship,csono,char,10,0,0,0,0,
dbo,logship,citemno,text,16,0,0,0,0,
dbo,logship,ddate,datetime,8,23,3,0,0,
dbo,miboml,citemno,char,20,0,0,0,0,YES
dbo,miboml,ccompno,char,20,0,0,0,0,YES
dbo,miboml,cdescript,char,54,0,0,0,0,
dbo,miboml,cmeasure,char,10,0,0,0,0,
dbo,miboml,ctype,char,1,0,0,0,0,YES
dbo,miboml,dcreate,datetime,8,23,3,0,0,
dbo,miboml,nqtydec,int,4,10,0,0,0,
dbo,miboml,nuptime,numeric,9,16,4,0,0,
dbo,miboml,ndntime,numeric,9,16,4,0,0,
dbo,miboml,nqty,numeric,9,16,4,0,0,
dbo,miboml,nrate,numeric,9,16,4,0,0,
dbo,miboml,ncnvqty,numeric,9,16,4,0,0,
dbo,miboml,nstep,int,4,10,0,0,0,YES
dbo,miboml,cspeccode1,char,10,0,0,0,0,YES
dbo,miboml,cspeccode2,char,10,0,0,0,0,YES
dbo,miboml,ccspecode1,char,10,0,0,0,0,
dbo,miboml,ccspecode2,char,10,0,0,0,0,
dbo,mifinh,cuid,char,15,0,0,0,0,YES
dbo,mifinh,cwipno,char,15,0,0,0,0,
dbo,mifinh,cfnhno,char,15,0,0,0,0,
dbo,mifinh,cwono,char,10,0,0,0,0,
dbo,mifinh,cjobno,char,10,0,0,0,0,
dbo,mifinh,csono,char,10,0,0,0,0,
dbo,mifinh,ccustno,char,10,0,0,0,0,
dbo,mifinh,cparentlvl,char,3,0,0,0,0,
dbo,mifinh,cparentnod,char,5,0,0,0,0,
dbo,mifinh,clevel,char,3,0,0,0,0,
dbo,mifinh,cnode,char,5,0,0,0,0,
dbo,mifinh,clineitem,char,10,0,0,0,0,
dbo,mifinh,cmparent,char,20,0,0,0,0,
dbo,mifinh,citemno,char,20,0,0,0,0,
dbo,mifinh,cdescript,char,54,0,0,0,0,
dbo,mifinh,csernum,char,30,0,0,0,0,
dbo,mifinh,clotno,char,15,0,0,0,0,
dbo,mifinh,cshift,char,10,0,0,0,0,
dbo,mifinh,ctype,char,1,0,0,0,0,
dbo,mifinh,ctogl,char,1,0,0,0,0,
dbo,mifinh,cbin,char,10,0,0,0,0,
dbo,mifinh,csourceno,char,15,0,0,0,0,
dbo,mifinh,dorder,datetime,8,23,3,0,0,
dbo,mifinh,drequest,datetime,8,23,3,0,0,
dbo,mifinh,dstart,datetime,8,23,3,0,0,
dbo,mifinh,dfinish,datetime,8,23,3,0,0,
dbo,mifinh,ditem,datetime,8,23,3,0,0,
dbo,mifinh,dpost,datetime,8,23,3,0,0,
dbo,mifinh,lcomplst,smallint,2,5,0,0,0,
dbo,mifinh,lvoid,smallint,2,5,0,0,0,
dbo,mifinh,lprtlbl,smallint,2,5,0,0,0,
dbo,mifinh,nqtydec,int,4,10,0,0,0,
dbo,mifinh,nuptime,numeric,9,16,4,0,0,
dbo,mifinh,ndntime,numeric,9,16,4,0,0,
dbo,mifinh,nfnhqty,numeric,9,16,4,0,0,
dbo,mifinh,nrsvqty,numeric,9,16,4,0,0,
dbo,mifinh,nstkqty,numeric,9,16,4,0,0,
dbo,mifinh,ncost,numeric,9,16,4,0,0,
dbo,mifinh,nupcost,numeric,9,16,4,0,0,
dbo,mifinh,ndncost,numeric,9,16,4,0,0,
dbo,mifinh,nprodcost,numeric,9,16,4,0,0,
dbo,mifinh,ncostvar,numeric,9,18,4,0,0,
dbo,mifinh,novhdcost,numeric,9,18,4,0,0,
dbo,mifinh,namount,numeric,9,18,4,0,0,
dbo,mifinh,cspeccode1,char,10,0,0,0,0,
dbo,mifinh,cspeccode2,char,10,0,0,0,0,
dbo,mifinhh,cuid,char,15,0,0,0,0,YES
dbo,mifinhh,cwipno,char,15,0,0,0,0,
dbo,mifinhh,cfnhno,char,15,0,0,0,0,
dbo,mifinhh,cwono,char,10,0,0,0,0,
dbo,mifinhh,cjobno,char,10,0,0,0,0,
dbo,mifinhh,csono,char,10,0,0,0,0,
dbo,mifinhh,ccustno,char,10,0,0,0,0,
dbo,mifinhh,cparentlvl,char,3,0,0,0,0,
dbo,mifinhh,cparentnod,char,5,0,0,0,0,
dbo,mifinhh,clevel,char,3,0,0,0,0,
dbo,mifinhh,cnode,char,5,0,0,0,0,
dbo,mifinhh,clineitem,char,10,0,0,0,0,
dbo,mifinhh,cmparent,char,20,0,0,0,0,
dbo,mifinhh,citemno,char,20,0,0,0,0,
dbo,mifinhh,cdescript,char,54,0,0,0,0,
dbo,mifinhh,csernum,char,30,0,0,0,0,
dbo,mifinhh,clotno,char,15,0,0,0,0,
dbo,mifinhh,cshift,char,10,0,0,0,0,
dbo,mifinhh,ctype,char,1,0,0,0,0,
dbo,mifinhh,ctogl,char,1,0,0,0,0,
dbo,mifinhh,cbin,char,10,0,0,0,0,
dbo,mifinhh,csourceno,char,15,0,0,0,0,
dbo,mifinhh,dorder,datetime,8,23,3,0,0,
dbo,mifinhh,drequest,datetime,8,23,3,0,0,
dbo,mifinhh,dstart,datetime,8,23,3,0,0,
dbo,mifinhh,dfinish,datetime,8,23,3,0,0,
dbo,mifinhh,ditem,datetime,8,23,3,0,0,
dbo,mifinhh,dpost,datetime,8,23,3,0,0,
dbo,mifinhh,lcomplst,smallint,2,5,0,0,0,
dbo,mifinhh,lvoid,smallint,2,5,0,0,0,
dbo,mifinhh,lprtlbl,smallint,2,5,0,0,0,
dbo,mifinhh,nqtydec,int,4,10,0,0,0,
dbo,mifinhh,nuptime,numeric,9,16,4,0,0,
dbo,mifinhh,ndntime,numeric,9,16,4,0,0,
dbo,mifinhh,nfnhqty,numeric,9,16,4,0,0,
dbo,mifinhh,nrsvqty,numeric,9,16,4,0,0,
dbo,mifinhh,nstkqty,numeric,9,16,4,0,0,
dbo,mifinhh,ncost,numeric,9,16,4,0,0,
dbo,mifinhh,nupcost,numeric,9,16,4,0,0,
dbo,mifinhh,ndncost,numeric,9,16,4,0,0,
dbo,mifinhh,nprodcost,numeric,9,16,4,0,0,
dbo,mifinhh,ncostvar,numeric,9,18,4,0,0,
dbo,mifinhh,novhdcost,numeric,9,18,4,0,0,
dbo,mifinhh,namount,numeric,9,18,4,0,0,
dbo,mifinhh,cspeccode1,char,10,0,0,0,0,
dbo,mifinhh,cspeccode2,char,10,0,0,0,0,
dbo,milabr,claborno,char,20,0,0,0,0,YES
dbo,milabr,cdescript,char,54,0,0,0,0,
dbo,milabr,cidno,char,20,0,0,0,0,
dbo,milabr,cclass,char,10,0,0,0,0,
dbo,milabr,cshift,char,10,0,0,0,0,
dbo,milabr,cglacc,char,30,0,0,1,0,
dbo,milabr,cstatus,char,1,0,0,0,0,
dbo,milabr,dcreate,datetime,8,23,3,0,0,
dbo,milabr,nrate,numeric,9,16,4,0,0,
dbo,milabr,nuptime,numeric,9,16,4,0,0,
dbo,milabr,ndntime,numeric,9,16,4,0,0,
dbo,milabr,ntimework,numeric,9,16,4,0,0,
dbo,milabr,ntimebook,numeric,9,16,4,0,0,
dbo,milabr,nupcost,numeric,9,16,4,0,0,
dbo,milabr,ndncost,numeric,9,16,4,0,0,
dbo,milabr,ncost,numeric,9,16,4,0,0,
dbo,milnot,claborno,char,20,0,0,0,0,YES
dbo,milnot,mnotepad,text,16,0,0,0,0,
dbo,mimach,cmachno,char,20,0,0,0,0,YES
dbo,mimach,cdescript,char,54,0,0,0,0,
dbo,mimach,cidno,char,20,0,0,0,0,
dbo,mimach,cclass,char,10,0,0,0,0,
dbo,mimach,cshift,char,10,0,0,0,0,
dbo,mimach,cglacc,char,30,0,0,1,0,
dbo,mimach,cstatus,char,1,0,0,0,0,
dbo,mimach,dcreate,datetime,8,23,3,0,0,
dbo,mimach,lchkonhand,smallint,2,5,0,0,0,
dbo,mimach,nrate,numeric,9,16,4,0,0,
dbo,mimach,nuptime,numeric,9,16,4,0,0,
dbo,mimach,ndntime,numeric,9,16,4,0,0,
dbo,mimach,ntbotime,numeric,9,16,4,0,0,
dbo,mimach,ntimeused,numeric,9,16,4,0,0,
dbo,mimach,ntimebook,numeric,9,16,4,0,0,
dbo,mimach,nupcost,numeric,9,16,4,0,0,
dbo,mimach,ndncost,numeric,9,16,4,0,0,
dbo,mimach,ncost,numeric,9,16,4,0,0,
dbo,mimnot,cmachno,char,20,0,0,0,0,YES
dbo,mimnot,mnotepad,text,16,0,0,0,0,
dbo,misrmk,csrmkno,char,10,0,0,0,0,YES
dbo,misrmk,cdescript,char,40,0,0,0,0,
dbo,misrmk,mremark,text,16,0,0,0,0,
dbo,missing,cuid,nvarchar,510,0,0,1,0,
dbo,missing,ccustno,float,8,53,0,1,0,
dbo,missing,cinvno,nvarchar,510,0,0,1,0,
dbo,missing,crcptno,nvarchar,510,0,0,1,0,
dbo,missing,ccinvno,nvarchar,510,0,0,1,0,
dbo,missing,cpcustno,nvarchar,510,0,0,1,0,
dbo,missing,cccustno,nvarchar,510,0,0,1,0,
dbo,missing,crfndno,float,8,53,0,1,0,
dbo,missing,caracc,nvarchar,510,0,0,1,0,
dbo,missing,cdiscacc,nvarchar,510,0,0,1,0,
dbo,missing,cadjacc,nvarchar,510,0,0,1,0,
dbo,missing,cdebtacc,nvarchar,510,0,0,1,0,
dbo,missing,cappuid,nvarchar,510,0,0,1,0,
dbo,missing,cinvcuid,nvarchar,510,0,0,1,0,
dbo,missing,crfnduid,nvarchar,510,0,0,1,0,
dbo,missing,ctogl,nvarchar,510,0,0,1,0,
dbo,missing,dpaid,datetime,8,23,3,1,0,
dbo,missing,lvoid,nvarchar,510,0,0,1,0,
dbo,missing,ltemp,nvarchar,510,0,0,1,0,
