SchemaName,TableName,IndexName,IndexType,is_unique,is_primary_key,IndexColumns
dbo,glagrp,PK__glagrp__184BD75011165497,CLUSTERED,1,1,cgrpid
dbo,glagrph,glagrph_xcatggrp,NONCLUSTERED,0,0,"cgrpid, ccatgid"
dbo,glagrph,glagrph_xdescript,NONCLUSTERED,0,0,cdescript
dbo,glagrph,PK__glagrph__184BD750439749C2,CLUSTERED,1,1,cgrpid
dbo,glalst,PK__glalst__8C6768CE18B7765F,CLUSTERED,1,1,coldchart
dbo,glanot,PK__glanot__7636CB6A1E704FB5,CLUSTERED,1,1,cacctid
dbo,glbatc,glbatc_xcreate,NONCLUSTERED,0,0,dcreate
dbo,glbatc,glbatc_xstatusje,NONCLUSTERED,0,0,"cstatus, njetype"
dbo,glbatc,PK__glbatc__56A7EF692429290B,CLUSTERED,1,1,cbatcno
dbo,glbfer,glbfer_xbudacct,NONCLUSTERED,0,0,"cscompid, csbudid, cbudid, cacctid"
dbo,glbrmk,PK__glbrmk__56A7EF693EDD1F47,CLUSTERED,1,1,cbatcno
dbo,glbsmd,PK__glbsmd__7F3BFEAF4495F89D,CLUSTERED,1,1,"cuserid, cmodule"
dbo,glbsys,PK__glbsys__F89915864C371A65,CLUSTERED,1,1,cuserid
dbo,glbtdt,PK__glbtdt__AED9E54D55B5F9FD,CLUSTERED,1,1,"cjobname, cmodule"
dbo,glbtfr,PK__glbtfr__297B0E64751996BD,CLUSTERED,1,1,cjobname
dbo,glbugt,PK__glbugt__302B8A1267DF34DA,CLUSTERED,1,1,"cbudid, cacctid"
dbo,glcatg,glcatg_xseqcatg,NONCLUSTERED,0,0,"cseq, ccatgid"
dbo,glcatg,PK__glcatg__A64ED4BC29E264B7,CLUSTERED,1,1,ccatgid
dbo,glcatgh,glcatgh_xseqcatg,NONCLUSTERED,0,0,"cseq, ccatgid"
dbo,glcatgh,PK__glcatgh__A64ED4BC5D571BC5,CLUSTERED,1,1,ccatgid
dbo,glcflw,glcflw_xcflmethod,NONCLUSTERED,0,0,ccflmethod
dbo,glcflw,PK__glcflw__2CDD98A603874F4F,CLUSTERED,1,1,cuid
dbo,glcflwh,glcflwh_xcflmethod,NONCLUSTERED,0,0,ccflmethod
dbo,glcflwh,PK__glcflwh__2CDD98A665EC61C6,CLUSTERED,1,1,cuid
dbo,glfseg,PK__glfseg__16D51FFF0B287117,CLUSTERED,1,1,"csegno, csegvalue"
dbo,gljeid,PK__gljeid__A0AA32EC12C992DF,CLUSTERED,1,1,"cbatcno, cjeid"
dbo,glpdis,glpdis_xacctid,NONCLUSTERED,0,0,cacctid
dbo,glpdis,PK__glpdis__2CDD98A620238DFD,CLUSTERED,1,1,cuid
dbo,glsegv,PK__glsegv__16D51FFF25DC6753,CLUSTERED,1,1,"csegno, csegvalue"
dbo,gltfertemp,PK__gltferte__2CDD98A65A8C142D,CLUSTERED,1,1,cuid
dbo,gltrsn,IX_gltrsn_cacctid_cstatus,NONCLUSTERED,0,0,"cuid, cbatcno, cjeid, cdescript, creference, ccurrcode, cyear, cpdno, csource, cobjno, ctrsno, ctrstype, cinterfund, dtrs, ntrsamt, nftrsamt, nxchgrate, cmasterno, cacctid, cstatus"
dbo,gltrsn,IX_gltrsn_cbatcno,NONCLUSTERED,0,0,"cuid, cjeid, cacctid, cdescript, creference, ccurrcode, cyear, cpdno, cstatus, csource, cobjno, ctrsno, ctrstype, cinterfund, dtrs, ntrsamt, nftrsamt, nxchgrate, cclosedyr, cclosedpd, cmasterno, cname, nseq, ncfxcgrate, ncftrsamt, cprattrib1, cprattrib2, cprattrib3, cprattrib4, cbatcno"
dbo,gltrsn,IX_gltrsn_cuid_cstatus,NONCLUSTERED,0,0,"cuid, cstatus"
dbo,glunje,glunje_xbatcjeid,NONCLUSTERED,0,0,"cbatcno, cjeid"
dbo,glunje,PK__glunje__2CDD98A61388ACEE,CLUSTERED,1,1,cuid
dbo,glxcgd,glxcgd_xcurryear,NONCLUSTERED,0,0,"ccurrcode, cyear"
dbo,glxcgd,glxcgd_xcurryrtrs,NONCLUSTERED,0,0,"ccurrcode, cyear, dtrs"
dbo,glxcxg,glxcxg_xcurrcode,NONCLUSTERED,0,0,ccurrcode
dbo,glxcxg,glxcxg_xcurryr,NONCLUSTERED,0,0,"ccurrcode, cyear"
dbo,iccprc,iccprc_xcustno,NONCLUSTERED,0,0,ccustno
dbo,iccprc,PK__iccprc__2CDD98A623BF14B7,CLUSTERED,1,1,cuid
dbo,iccprh,PK__iccprh__2CDD98A634E9A0B9,CLUSTERED,1,1,cuid
dbo,iciadj,iciadj_xadjno,NONCLUSTERED,0,0,cadjno
dbo,iciadj,iciadj_xadjust,NONCLUSTERED,0,0,dadjust
dbo,iciadj,iciadj_xitemno,NONCLUSTERED,0,0,citemno
dbo,iciadj,iciadj_xmodadjust,NONCLUSTERED,0,0,"cmodule, dadjust"
dbo,iciadj,iciadj_xtrf1,NONCLUSTERED,0,0,"cmodule, cadjacc, ctogl, dadjust"
dbo,iciadj,PK__iciadj__2CDD98A639AE55D6,CLUSTERED,1,1,cuid
dbo,iciadjh,iciadjh_xadjno,NONCLUSTERED,0,0,cadjno
dbo,iciadjh,iciadjh_xitemno,NONCLUSTERED,0,0,citemno
dbo,iciadjh,iciadjh_xmodadjust,NONCLUSTERED,0,0,"cmodule, dadjust"
dbo,iciadjh,PK__iciadjh__2CDD98A64CC12A4A,CLUSTERED,1,1,cuid
dbo,icibal,icibal_xitemwhse,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,icibal,PK__icibal__2CDD98A65FD3FEBE,CLUSTERED,1,1,cuid
dbo,icibalh,icibalh_xitemwhse,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,icibalh,PK__icibalh__2CDD98A675C33FDD,CLUSTERED,1,1,cuid
dbo,icibin,icibin_xbinno,NONCLUSTERED,0,0,cbin
dbo,icibin,icibin_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icibin,icibin_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,icibin,icibin_xwarehouse,NONCLUSTERED,0,0,cwarehouse
dbo,icibin,IX_icibin_cwarehouse_cbin_nonhand,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2, cwarehouse, cbin, nonhand"
dbo,icibin,IX_icibin_nseq,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2, cwarehouse, nseq"
dbo,icibin,PK__icibin__2CDD98A60BB280FC,CLUSTERED,1,1,cuid
dbo,icicst,icicst_xitemdate,NONCLUSTERED,0,0,"citemno, ditem"
dbo,icicst,icicst_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icicst,icicst_xitemwhsdt,NONCLUSTERED,0,0,"citemno, cwarehouse, ditem, dcreate"
dbo,icicst,icicst_xrcptuid,NONCLUSTERED,0,0,crcptrsuid
dbo,icicst,icicst_xuidcost,NONCLUSTERED,0,0,"cuid, ncost"
dbo,icicst,PK__icicst__2CDD98A71AF4C48C,NONCLUSTERED,1,1,cuid
dbo,iciimg,PK__iciimg__E58F14F87622C98F,CLUSTERED,1,1,citemno
dbo,iciimgNew,PK__iciimgNe__E58F14F87C230785,CLUSTERED,1,1,citemno
dbo,icikit,icikit_xkitcomp,NONCLUSTERED,0,0,"ckititemno, ccompno"
dbo,icikit,icikit_xkitspccode,NONCLUSTERED,0,0,"ckititemno, ckspeccode1, ckspeccode2"
dbo,icikit,PK__icikit__2CDD98A626667738,CLUSTERED,1,1,cuid
dbo,icilot,icilot_xitem,NONCLUSTERED,0,0,citemno
dbo,icilot,icilot_xitemlot,NONCLUSTERED,0,0,"citemno, clotno"
dbo,icilot,icilot_xitemvend,NONCLUSTERED,0,0,"citemno, cvendno"
dbo,icilot,icilot_xitemvendlot,NONCLUSTERED,0,0,"citemno, cvendno, cvendlotno"
dbo,icilot,PK__icilot__2CDD98A638852773,CLUSTERED,1,1,cuid
dbo,icimcp,PK__icimcp__478E9617420E91AD,CLUSTERED,1,1,"ctype, citemno, ccurrcode"
dbo,icimlp,_dta_index_icimlp_8_332657820__K4_2_3_5_6,NONCLUSTERED,0,0,"citemno, cspeccode1, cmeasure, cpricecd, cspeccode2"
dbo,icimlp,IX_icimlp_citemno,NONCLUSTERED,0,0,citemno
dbo,icimlp,IX_icimlp_cuid,NONCLUSTERED,0,0,cuid
dbo,icimve,icimve_xitemwhs,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,icimve,IX_icimve_cmveno,NONCLUSTERED,0,0,cmveno
dbo,icimve,IX_icimve_cwarehouse_cbin2_dmove,NONCLUSTERED,0,0,"cwarehouse, cbin2, dmove"
dbo,icimve,PK__icimve__2CDD98A657FDD2CC,CLUSTERED,1,1,cuid
dbo,icinot,PK__icinot__E58F14F86557CDEA,CLUSTERED,1,1,citemno
dbo,icinst,PK__icinst__816247F02D13D71D,CLUSTERED,1,1,"citemno, cspeccode1, cspeccode2"
dbo,iciprc,iciprc_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,iciprc,PK__iciprc__2CDD98A670C98096,CLUSTERED,1,1,cuid
dbo,icircv,icircv_xcrcptno,NONCLUSTERED,0,0,crcptno
dbo,icircv,icircv_xitemwhs,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,icircv,icircv_xtrfno,NONCLUSTERED,0,0,ctrfno
dbo,icircv,icircv_xtrfnoline,NONCLUSTERED,0,0,"ctrfno, clineitem"
dbo,icircv,PK__icircv__2CDD98A601F40C98,CLUSTERED,1,1,cuid
dbo,icircvh,icircvh_xcrcptno,NONCLUSTERED,0,0,crcptno
dbo,icircvh,icircvh_xitemwhs,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,icircvh,icircvh_xtrfno,NONCLUSTERED,0,0,ctrfno
dbo,icircvh,PK__icircvh__2CDD98A611365028,CLUSTERED,1,1,cuid
dbo,icirmk,PK__icirmk__E58F14F8207893B8,CLUSTERED,1,1,citemno
dbo,icispc,icispc_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icispc,PK__icispc__2CDD98A627259147,CLUSTERED,1,1,cuid
dbo,icisti,PK__icisti__BD6FCE0230AEFB81,CLUSTERED,1,1,cissueno
dbo,icistih,PK__icistih__BD6FCE023C20AE2D,CLUSTERED,1,1,cissueno
dbo,icistr,IX_icistr_cissueno,NONCLUSTERED,0,0,cissueno
dbo,icistr,PK__icistr__2CDD98A6479260D9,CLUSTERED,1,1,cuid
dbo,icistrh,IX_icistrh_cissueno,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2, cdescript, cmeasure, cwarehouse, cbin, nqtydec, nissueqty, ncost, ntotcost, nseq, cissueno"
dbo,icistrh,IX_icistrh_cissueno_nissueqty,NONCLUSTERED,0,0,"cissueno, nissueqty"
dbo,icistrh,PK__icistrh__2CDD98A65D81A1F8,CLUSTERED,1,1,cuid
dbo,icisub,icisub_xitemno,NONCLUSTERED,0,0,citemno
dbo,icisub,PK__icisub__936F7AC07370E317,CLUSTERED,1,1,"citemno, csubitemno"
dbo,icitem,_dta_index_icitem_8_2016778292__K1_10_73,NONCLUSTERED,0,0,"cmeasure, nqtydec, citemno"
dbo,icitem,_dta_index_icitem_8_2016778292__K1_2_4_10_13_14_20_24_25_27_35_37_38_39_44_45_46_47_48_49_50_51_62_68_69_71_74_75_79_80_81_82_,NONCLUSTERED,0,0,"cdescript, ctype, cmeasure, cclass, cprodline, ctaxcode, dspstart, dspend, lusespec, lsubitem, lmlprice, lchkonhand, lupdonhand, lnegprice, lowdesc, lowprice, lowdisc, lowtax, lowweight, lowrevncd, lowcomp, lowcoms, lprebkit, lupsitem, ncosttype, ndiscrate, nweight, nprice, nprcinctx, nspprice, nspprinctx, lregitem, linvksales, citemno"
dbo,icitem,_dta_index_icitem_8_2016778292__K7_K8_1,NONCLUSTERED,0,0,"citemno, cbarcode1, cbarcode2"
dbo,icitem,_dta_index_icitem_8_2016778292__K8,NONCLUSTERED,0,0,cbarcode2
dbo,icitem,icitem_xaritem,NONCLUSTERED,0,0,"laritem, citemno"
dbo,icitem,icitem_xclass,NONCLUSTERED,0,0,"cclass, citemno"
dbo,icitem,icitem_xcosttype,NONCLUSTERED,0,0,"ncosttype, citemno"
dbo,icitem,icitem_xcreate,NONCLUSTERED,0,0,dcreate
dbo,icitem,icitem_xdescript,NONCLUSTERED,0,0,cdescript
dbo,icitem,icitem_xpoitem,NONCLUSTERED,0,0,"lpoitem, citemno"
dbo,icitem,icitem_xprodline,NONCLUSTERED,0,0,"cprodline, citemno"
dbo,icitem,icitem_xstatus,NONCLUSTERED,0,0,cstatus
dbo,icitem,icitem_xvendno,NONCLUSTERED,0,0,cvendno
dbo,icitem,IX_icitem_cnxsponcat,NONCLUSTERED,0,0,"citemno, deffective, cnxsponcat"
dbo,icitem,IX_icitem_it_modified_yn,NONCLUSTERED,0,0,"citemno, cdescript, cfdescript, ctype, cspectype1, cspectype2, cbarcode1, cbarcode2, cstatus, cmeasure, csmeasure, cpmeasure, cclass, cprodline, ccommiss, cvendno, cminptype, cbuyer, ctaxcode, dcreate, dlastsale, dlastfnh, dspstart, dspend, tmodified, lusespec, laritem, lpoitem, lmiitem, lioitem, lkititem, lusekitno, llot, lsubitem, lcomplst, lmlprice, lchkonhand, lupdonhand, ltaxable1, ltaxable2, lallownupd, lallowneg, lnegprice, lowdesc, lowprice, lowdisc, lowtax, lowweight, lowrevncd, lowcomp, lprtsn, lprtlotno, lowivrmk, lptivrmk, lowsormk, lptsormk, lowpormk, lptpormk, lowmirmk, lptmirmk, lowcoms, ldiscard, lrepair, lowrarmk, lptrarmk, llifetime, lprebkit, lupsitem, lupsubspec, ncosttype, nminprice, nqtydec, ndiscrate, nweight, nstdcost, nrtrncost, nlfnhcost, nprice, nprcinctx, nspprice, nspprinctx, nlsalprice, nlsprinctx, nrstkpct, nminrstk, nmrsinctx, nrepprice, nrpprinctx, cvernum, dversion, cstkcycle, ccurstat, cprevstat, dcurstat, dprevstat, csponcat, lmlm, ldscntble, it_tmodified, ldrp, cusername, ctype1, ctype2, ctype3, ldisc, cdfsponcat, cnxsponcat, deffective, csubcat, nnwprice, nnwprinctx, dnwstart, dnwend, duntstart, duntend, lregitem, linvksales, lrecoup, lSalesaid, nBoxCount, nQv, nsp, lptarpsrmk, lptsoplrmk, lptsopsrmk, lptraplrmk, camrtmethd, camrtrecur, cccostacc, ccobliacc, ccdiscacc, lamortize, namrtcycle, lusestdcst, it_modified_yn"
dbo,icitem,PK__icitem__E58F14F87A1DE0A6,CLUSTERED,1,1,citemno
dbo,icitem_it_log,pk_icitem_it_log,CLUSTERED,1,1,citemno
dbo,icitemh,icitemh_xcreate,NONCLUSTERED,0,0,dcreate
dbo,icitemh,PK__icitemh__E58F14F87BD11EEE,CLUSTERED,1,1,citemno
dbo,icitrf,icitrf_xsitemspccode,NONCLUSTERED,0,0,"citemno1, csspeccode1, csspeccode2"
dbo,icitrf,icitrf_xtitemspccode,NONCLUSTERED,0,0,"citemno2, ctspeccode1, ctspeccode2"
dbo,icitrf,icitrf_xtrfline,NONCLUSTERED,0,0,"ctrfno, clineitem"
dbo,icitrf,icitrf_xtrfno,NONCLUSTERED,0,0,ctrfno
dbo,icitrf,icitrf_xtrs,NONCLUSTERED,0,0,dtrs
dbo,icitrf,icitrf_xwhsitem1,NONCLUSTERED,0,0,"cwhouse1, citemno1"
dbo,icitrf,icitrf_xwhsitem2,NONCLUSTERED,0,0,"cwhouse2, citemno2"
dbo,icitrf,PK__icitrf__2CDD98A67D845D36,CLUSTERED,1,1,cuid
dbo,icitrfh,icitrfh_xsitemspccode,NONCLUSTERED,0,0,"citemno1, csspeccode1, csspeccode2"
dbo,icitrfh,icitrfh_xtitemspccode,NONCLUSTERED,0,0,"citemno2, ctspeccode1, ctspeccode2"
dbo,icitrfh,icitrfh_xtrs,NONCLUSTERED,0,0,dtrs
dbo,icitrfh,icitrfh_xwhsitem1,NONCLUSTERED,0,0,"cwhouse1, citemno1"
dbo,icitrfh,icitrfh_xwhsitem2,NONCLUSTERED,0,0,"cwhouse2, citemno2"
dbo,icitrfh,PK__icitrfh__2CDD98A61EE55101,CLUSTERED,1,1,cuid
dbo,icitsp,icitsp_xcstuid,NONCLUSTERED,0,0,ccstuid
dbo,icitsp,icitsp_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icitsp,icitsp_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,icitsp,PK__icitsp__2CDD98A6404644CC,CLUSTERED,1,1,cuid
dbo,iciumk,PK__iciumk__E58F14F8507CAC95,CLUSTERED,1,1,citemno
dbo,iciups,iciups_xitemno,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,iciups,PK__iciups__2CDD98A6563585EB,CLUSTERED,1,1,cuid
dbo,iciwhs,_dta_index_iciwhs_8_1622348894__K2_20,NONCLUSTERED,0,0,"nbook, citemno"
dbo,iciwhs,_dta_index_iciwhs_8_1622348894__K5_K2_16_20_29,NONCLUSTERED,0,0,"nonhand, nbook, nportalOH, cwarehouse, citemno"
dbo,iciwhs,iciwhs_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,iciwhs,iciwhs_xitemwhs,NONCLUSTERED,0,0,"citemno, cwarehouse"
dbo,iciwhs,iciwhs_xwhsitem,NONCLUSTERED,0,0,"cwarehouse, citemno"
dbo,iciwhs,PK__iciwhs__2CDD98A6629B5CD0,CLUSTERED,1,1,cuid
dbo,iciwtf,iciwtf_xtrfno,NONCLUSTERED,0,0,ctrfno
dbo,iciwtf,PK__iciwtf__2CDD98A67F379B7E,CLUSTERED,1,1,cuid
dbo,iciwtfh,iciwtfh_xtrfno,NONCLUSTERED,0,0,ctrfno
dbo,iciwtfh,PK__iciwtfh__2CDD98A609B529F1,CLUSTERED,1,1,cuid
dbo,icktrs,icktrs_xkititem,NONCLUSTERED,0,0,"ckitno, citemno"
dbo,icktrs,PK__icktrs__2CDD98A61432B864,CLUSTERED,1,1,cuid
dbo,icktsp,icktsp_xkititem,NONCLUSTERED,0,0,"ckitno, citemno"
dbo,icktsp,PK__icktsp__2CDD98A62CFE662E,CLUSTERED,1,1,cuid
dbo,icpclg,icpclg_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icpclg,icpclg_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,icpclg,icpclg_xupdate,NONCLUSTERED,0,0,dupdate
dbo,icpclg,PK__icpclg__2CDD98A63A58614C,CLUSTERED,1,1,cuid
dbo,icpcnt,icpcnt_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icpcnt,icpcnt_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,icpcnt,PK__icpcnt__2CDD98A644D5EFBF,CLUSTERED,1,1,cuid
dbo,icpcsp,icpcsp_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,icpcsp,icpcsp_xitemwhskit,NONCLUSTERED,0,0,"citemno, cwarehouse, ckitno"
dbo,icpcsp,icpcsp_xitemwhslot,NONCLUSTERED,0,0,"citemno, cwarehouse, clotno"
dbo,icpcsp,icpcsp_xitemwhssn,NONCLUSTERED,0,0,"citemno, cwarehouse, csernum"
dbo,icpcsp,icpcsp_xwhsitemsn,NONCLUSTERED,0,0,"cwarehouse, citemno, csernum"
dbo,icpcsp,PK__icpcsp__2CDD98A65047A26B,CLUSTERED,1,1,cuid
dbo,icspec,PK__icspec__A9ED159D5F89E5FB,CLUSTERED,1,1,"cspectype, cspeccode"
dbo,icspty,icspty_xcreate,NONCLUSTERED,0,0,dcreate
dbo,icspty,PK__icspty__34EB860C672B07C3,CLUSTERED,1,1,cspectype
dbo,ictbin,PK__ictbin__5CEC6A6B392F32E9,CLUSTERED,1,1,"ctype, cwarehouse, cbin"
dbo,ictfsp,ictfsp_xtrfitem,NONCLUSTERED,0,0,"ctrfno, citemno"
dbo,ictfsp,PK__ictfsp__2CDD98A642B89D23,CLUSTERED,1,1,cuid
dbo,ictfsph,ictfsph_xtrfitem,NONCLUSTERED,0,0,"ctrfno, citemno"
dbo,ictfsph,PK__ictfsph__2CDD98A65106BC7A,CLUSTERED,1,1,cuid
dbo,ictrmk,PK__ictrmk__253A52E55F54DBD1,CLUSTERED,1,1,ctype
dbo,ictrsn,ictrsn_xitemspccode,NONCLUSTERED,0,0,"citemno, cspeccode1, cspeccode2"
dbo,ictrsn,ictrsn_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,ictrsn,ictrsn_xkitno,NONCLUSTERED,0,0,ckitno
dbo,ictrsn,ictrsn_xlotno,NONCLUSTERED,0,0,clotno
dbo,ictrsn,ictrsn_xmodtrs,NONCLUSTERED,0,0,"cmodule, ctrsno"
dbo,ictrsn,ictrsn_xsernum,NONCLUSTERED,0,0,csernum
dbo,ictrsn,ictrsn_xtrs,NONCLUSTERED,0,0,dtrs
dbo,ictrsn,ictrsn_xtypetrs,NONCLUSTERED,0,0,"ctrstype, ctrsno"
dbo,ictrsn,PK__ictrsn__2CDD98A76601D960,NONCLUSTERED,1,1,cuid
dbo,ictrsnh,ictrsnh_xitemwhsbin,NONCLUSTERED,0,0,"citemno, cwarehouse, cbin"
dbo,ictrsnh,ictrsnh_xkitno,NONCLUSTERED,0,0,ckitno
dbo,ictrsnh,ictrsnh_xlotno,NONCLUSTERED,0,0,clotno
dbo,ictrsnh,ictrsnh_xmodtrs,NONCLUSTERED,0,0,"cmodule, ctrsno"
dbo,ictrsnh,ictrsnh_xsernum,NONCLUSTERED,0,0,csernum
dbo,ictrsnh,ictrsnh_xtrs,NONCLUSTERED,0,0,dtrs
dbo,ictrsnh,ictrsnh_xtypetrs,NONCLUSTERED,0,0,"ctrstype, ctrsno"
dbo,ictrsnh,PK__ictrsnh__2CDD98A67A08D20D,CLUSTERED,1,1,cuid
dbo,ictwhs,PK__ictwhs__95C4751E0E0FCABA,CLUSTERED,1,1,"ctype, cwarehouse"
dbo,ictype,PK__ictype__253A52E515B0EC82,CLUSTERED,1,1,ctype
dbo,icunit,icunit_xdescript,NONCLUSTERED,0,0,cdescript
dbo,icunit,icunit_xstatus,NONCLUSTERED,0,0,cstatus
dbo,icunit,PK__icunit__AF8CD5A67AC7EC1C,CLUSTERED,1,1,cmeasure
dbo,icuprc,idxIcuprc_1,NONCLUSTERED,0,0,"citemno, dspstart, dspend, nstdcost, ctype"
dbo,icvend,icvend_xitmvenddt,NONCLUSTERED,0,0,"citemno, cvendno, dasof"
dbo,icvend,icvend_xvenditmum,NONCLUSTERED,0,0,"cvendno, citemno, cmeasure"
dbo,icvend,PK__icvend__167F0E8804515656,CLUSTERED,1,1,"citemno, cvendno, cmeasure"
dbo,icwbin,PK__icwbin__9D6388E6139399E6,CLUSTERED,1,1,"cwarehouse, cbin"
dbo,icwhse,icwhse_xdescript,NONCLUSTERED,0,0,cdescript
dbo,icwhse,icwhse_xstatewhs,NONCLUSTERED,0,0,"cstate, czip, cwarehouse"
dbo,icwhse,icwhse_xzipwhs,NONCLUSTERED,0,0,"czip, cwarehouse"
dbo,icwhse,PK__icwhse__0FE27FBA1F054C92,CLUSTERED,1,1,cwarehouse
dbo,icWSupdate,idx_icWsUpdate,NONCLUSTERED,0,0,"cItemno, cGuid"
dbo,iwpycd,PK__iwpycd__8945DFE72DB4F54A,CLUSTERED,1,1,"cwarehouse, cpaycode"
dbo,iwuser,PK__iwuser__F899158635561712,CLUSTERED,1,1,cuserid
dbo,iwusrb,PK__iwusrb__2604E78269D4CC49,CLUSTERED,1,1,"cuserid, cbankno"
dbo,iwusrp,IX_iwusrp_lactive,NONCLUSTERED,0,0,"cuserid, cpaycode, lactive"
dbo,iwusrp,PK__iwusrp__7E3EB5DB613F8648,CLUSTERED,1,1,"cuserid, cpaycode"
dbo,log_events,IX_event_time,NONCLUSTERED,0,0,event_time
dbo,log_events,IX_event_type,NONCLUSTERED,0,0,event_type
dbo,log_events,IX_execution_id,NONCLUSTERED,0,0,execution_id
dbo,log_events,IX_process_name,NONCLUSTERED,0,0,process_name
dbo,log_events,IX_step_name,NONCLUSTERED,0,0,step_name
dbo,log_events,PK__log_even__2370F7270D1B3EBE,CLUSTERED,1,1,event_id
dbo,miboml,miboml_xitemno,NONCLUSTERED,0,0,citemno
dbo,miboml,miboml_xtype,NONCLUSTERED,0,0,ctype
dbo,miboml,PK__miboml__C7FDEDF62A376A72,CLUSTERED,1,1,"citemno, cspeccode1, cspeccode2, nstep, ccompno, ctype"
dbo,mifinh,mifinh_xcompno,NONCLUSTERED,0,0,citemno
dbo,mifinh,mifinh_xcustno,NONCLUSTERED,0,0,ccustno
dbo,mifinh,mifinh_xfinish,NONCLUSTERED,0,0,dfinish
dbo,mifinh,mifinh_xitemno,NONCLUSTERED,0,0,"cwono, citemno"
dbo,mifinh,mifinh_xjobno,NONCLUSTERED,0,0,cjobno
dbo,mifinh,mifinh_xlvlnode,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, clevel, cnode, dfinish"
dbo,mifinh,mifinh_xparent,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, cparentlvl, cparentnod, dfinish"
dbo,mifinh,mifinh_xsernum,NONCLUSTERED,0,0,csernum
dbo,mifinh,PK__mifinh__2CDD98A63BA18B40,CLUSTERED,1,1,cuid
dbo,mifinhh,mifinhh_xcustno,NONCLUSTERED,0,0,ccustno
dbo,mifinhh,PK__mifinhh__2CDD98A6668BE945,CLUSTERED,1,1,cuid
dbo,milabr,milbar_xclass,NONCLUSTERED,0,0,"cclass, claborno"
dbo,milabr,milbar_xdescript,NONCLUSTERED,0,0,"cdescript, claborno"
dbo,milabr,milbar_xidno,NONCLUSTERED,0,0,cidno
dbo,milabr,milbar_xshift,NONCLUSTERED,0,0,"cshift, claborno"
dbo,milabr,milbar_xstatus,NONCLUSTERED,0,0,cstatus
dbo,milabr,PK__milabr__CDF33BDE1176474A,CLUSTERED,1,1,claborno
dbo,milnot,PK__milnot__CDF33BDE22A0D34C,CLUSTERED,1,1,claborno
dbo,mimach,mimach_xclass,NONCLUSTERED,0,0,"cclass, cmachno"
dbo,mimach,mimach_xdescript,NONCLUSTERED,0,0,cdescript
dbo,mimach,mimach_xidno,NONCLUSTERED,0,0,cidno
dbo,mimach,mimach_xshift,NONCLUSTERED,0,0,"cshift, cmachno"
dbo,mimach,mimach_xstatus,NONCLUSTERED,0,0,cstatus
dbo,mimach,PK__mimach__879035B22859ACA2,CLUSTERED,1,1,cmachno
dbo,mimnot,PK__mimnot__879035B23C60A54F,CLUSTERED,1,1,cmachno
dbo,misrmk,PK__misrmk__F3DB60F642197EA5,CLUSTERED,1,1,csrmkno
dbo,miurmk,PK__miurmk__2CDD98A61ACAA75A,CLUSTERED,1,1,cuid
dbo,miuxpl,miuxpl_xitemno,NONCLUSTERED,0,0,citemno
dbo,miuxpl,miuxpl_xlvlnode,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, clevel, cnode"
dbo,miuxpl,PK__miuxpl__2CDD98A62177A4E9,CLUSTERED,1,1,cuid
dbo,miwips,miwips_xcompno,NONCLUSTERED,0,0,citemno
dbo,miwips,miwips_xitemno,NONCLUSTERED,0,0,"cwono, citemno"
dbo,miwips,miwips_xjobno,NONCLUSTERED,0,0,cjobno
dbo,miwips,miwips_xlvlnode,NONCLUSTERED,0,0,"cwono, cmparent, clineitem, clevel, cnode, dstart"
