SchemaName,ViewName,create_date,modify_date
dbo,vw_sl_re_blackfriday,2018-11-21 11:48:25.097,2018-11-23 09:43:47.483
dbo,VW_SL_RECRUIT,2015-02-25 12:39:42.573,2015-02-27 15:25:29.363
dbo,vw_SL_rejected invoices for fastway,2013-04-18 14:35:43.957,2013-08-20 08:14:31.683
dbo,vw_SL_rev code by item,2012-06-08 09:00:59.520,2013-08-20 08:14:31.627
dbo,vw_SL_SA daily inv,2013-10-30 15:20:58.060,2013-10-30 15:20:58.060
dbo,VW_SL_SAL030,2016-02-19 13:09:04.130,2016-03-18 12:58:09.777
dbo,vw_SL_sales and recr,2014-11-03 11:35:38.980,2016-04-01 10:45:28.600
dbo,vw_SL_sales and recr1,2014-11-03 12:50:15.550,2016-04-01 10:45:31.290
dbo,vw_SL_sales and recr2,2014-11-03 12:51:51.223,2014-11-03 13:33:35.853
dbo,vw_SL_sales by revenue,2020-08-03 09:33:02.837,2020-08-03 15:05:54.403
dbo,vw_SL_sales orders,2012-10-04 09:31:47.050,2013-08-20 08:14:31.560
dbo,vw_SL_sales per item for Andre,2012-12-07 08:52:20.407,2014-09-23 15:17:07.430
dbo,vw_SL_Sept17 campaign,2017-08-29 08:23:06.667,2017-08-29 08:23:06.667
dbo,vw_SL_shipno for Andre,2014-04-08 15:31:24.900,2014-04-08 15:31:24.900
dbo,vw_SL_SOH by WH,2013-01-11 09:40:46.707,2013-08-20 08:14:31.413
dbo,vw_SL_SOHvsFC,2013-01-15 15:09:13.540,2013-08-20 08:14:31.313
dbo,vw_SL_soship for Andre,2014-04-08 15:25:03.323,2014-04-08 15:25:03.323
dbo,vw_SL_sosord,2013-05-29 13:58:34.333,2017-07-27 13:10:47.470
dbo,vw_SL_sosord and sostrs combo,2016-08-30 08:21:16.227,2022-01-04 08:53:41.310
dbo,vw_SL_sostrs,2016-02-17 06:46:25.163,2017-08-21 10:21:40.020
dbo,vw_SL_Sponsor,2015-02-27 13:51:51.047,2015-03-05 11:16:37.657
dbo,vw_SL_Staff,2020-02-21 12:52:50.147,2020-02-21 12:52:50.147
dbo,vw_SL_Test April 13 act,2013-07-03 13:09:23.800,2013-08-20 08:14:31.187
dbo,VW_SL_TEST PROFIT REPORT,2014-04-04 13:00:20.690,2014-04-04 13:00:20.690
dbo,VW_SL_TEST_CONSEARN,2016-02-25 13:40:48.510,2016-04-01 10:43:05.977
dbo,vw_SL_tradedFromRodney,2017-11-29 07:49:43.607,2017-11-29 07:49:43.607
dbo,vw_SL_tt,2016-03-29 13:01:56.020,2016-03-29 13:01:56.020
dbo,vw_SL_UnitsVSForecast June13,2013-06-14 12:58:18.590,2013-08-20 08:14:31.117
dbo,vw_SL_vouchers iss,2012-03-20 10:54:52.337,2013-08-20 08:14:31.040
dbo,vw_SL_WebOrders,2013-09-17 08:39:26.213,2017-03-16 13:43:33.000
dbo,VW_sl_WHO HASNT BOUGHT A KIT,2016-11-15 11:34:12.717,2016-11-15 11:34:12.717
dbo,VW_SL_WILBERT QUERY ON UNALLOC,2018-05-09 15:17:12.427,2018-05-09 15:17:12.427
dbo,vw_SL_WS_minstock,2018-05-18 10:55:39.950,2018-05-31 10:35:56.350
dbo,vw_SL-add refund,2020-07-31 10:23:08.127,2020-07-31 10:23:08.127
dbo,vw_sl-Dec15_with_kits,2016-02-23 10:55:56.987,2016-02-23 10:55:56.987
dbo,vw_SLRE_ staff purchases at RSP,2020-06-01 08:00:04.223,2020-06-04 06:38:40.547
dbo,vw_SLRE_300100,2020-08-05 11:46:42.080,2020-08-06 11:53:01.170
dbo,vw_SLRE_300100 by class ex VAT,2020-09-25 08:31:04.003,2020-09-25 08:31:04.003
dbo,vw_SLRE_300100 by class with VAT,2020-08-12 05:33:48.640,2020-08-18 17:42:39.833
dbo,vw_SLRE_Address Issues,2021-11-17 12:54:09.263,2021-11-17 12:54:09.263
dbo,VW_SLRE_BANDS ON ARINVC SUMM,2019-01-31 08:38:41.087,2019-01-31 08:38:41.087
dbo,vw_SLRE_beautes by title,2019-01-30 09:58:53.490,2019-01-30 09:58:53.490
dbo,VW_SLRE_INVOICES IN BANDS,2019-01-31 08:38:05.410,2019-01-31 08:38:05.410
dbo,vw_SLRE_orders with no free items,2019-03-13 06:17:13.060,2019-03-13 06:39:11.470
dbo,vw_SLRE_Sales by day,2020-06-04 15:42:19.187,2020-07-14 08:37:03.240
dbo,vw_SLRE_sales by day by class,2020-08-07 14:18:48.207,2020-08-07 14:18:48.207
dbo,vw_SLRE_websoh,2020-09-07 15:01:39.653,2020-11-19 13:16:48.187
dbo,vw_SLRE_WS showing what is pending,2020-11-19 11:40:27.297,2020-11-19 11:40:27.297
dbo,vw_sms,2012-05-22 08:37:55.980,2017-11-23 14:25:34.973
dbo,vw_sms_nam,2012-05-22 09:06:37.143,2018-01-18 07:11:55.440
dbo,vw_so_camp,2011-10-25 13:20:20.087,2013-08-20 08:14:30.820
dbo,vw_so_chck,2010-07-20 12:17:58.003,2013-08-20 08:14:30.753
dbo,vw_so_summary,2010-05-19 08:30:24.870,2015-05-06 09:34:33.667
dbo,vw_so1,2011-05-04 19:00:08.090,2013-08-20 08:14:30.540
dbo,vw_so2,2011-05-04 19:01:03.933,2013-08-20 08:14:30.483
dbo,VW_SOCombined,2011-07-15 13:19:41.107,2013-08-20 08:14:30.423
dbo,vw_soship,2014-03-25 12:41:26.497,2025-05-22 07:41:52.100
dbo,vw_soshipFastWay,2025-05-22 11:58:02.260,2025-05-22 12:06:52.263
dbo,vw_sosord,2012-06-20 12:40:34.373,2017-10-25 11:20:03.930
dbo,vw_sosord union,2012-08-02 11:24:34.027,2014-11-03 09:20:13.377
dbo,vw_sosptr,2012-04-17 13:48:10.353,2013-08-20 08:14:30.213
dbo,vw_sostrs,2012-07-10 15:30:22.937,2013-08-20 08:14:30.167
dbo,vw_sostrs_test,2010-07-20 12:16:34.367,2013-08-20 08:14:30.117
dbo,vw_sotrs,2010-05-17 15:35:56.753,2013-08-20 08:14:30.063
dbo,VW_SR_MissingKitComponents,2011-08-03 16:47:20.057,2013-08-20 08:14:30.013
dbo,vw_sr_price,2011-03-30 11:06:26.783,2013-08-20 08:14:29.953
dbo,vw_sr_price1,2011-03-30 11:08:20.673,2013-08-20 08:14:29.893
dbo,vw_std,2012-09-26 18:11:34.653,2013-08-20 08:14:29.847
dbo,vw_std_alert,2012-10-16 09:28:09.553,2013-08-20 08:14:29.800
dbo,vw_std_diff,2012-09-27 07:23:55.833,2013-08-20 08:14:29.753
dbo,VW_Stock_Age,2010-12-01 12:04:37.337,2013-08-20 08:14:29.703
dbo,vw_stock_chk,2016-03-03 11:16:17.220,2016-03-03 11:42:15.050
dbo,vw_sum_group,2011-12-06 14:22:38.120,2013-08-20 08:14:29.653
dbo,vw_update_gl,2012-02-10 09:37:04.287,2013-08-20 08:14:29.600
dbo,vw_user_num,2011-12-02 09:12:51.447,2013-08-20 08:14:29.537
dbo,vw_user_transfer,2011-12-06 14:19:42.913,2013-08-20 08:14:29.480
dbo,vw_user_trf,2011-12-06 14:21:44.933,2013-08-20 08:14:29.417
dbo,vw_whschk,2012-04-26 07:35:36.010,2013-08-20 08:14:29.343
dbo,WAR_STD,2011-09-14 13:57:45.420,2013-08-20 08:14:29.267
dbo,Ware_Month,2011-06-07 15:34:45.433,2013-08-20 08:14:29.167
dbo,Ware_Rev,2011-09-15 14:07:29.340,2013-08-20 08:14:29.107
dbo,Xen_Void_Report,2010-08-19 11:21:52.287,2013-08-20 08:14:29.043
dbo,XXX_Aritrs,2012-03-28 12:13:01.157,2013-08-20 08:14:28.973
dbo,XXX_GLTFER,2012-03-29 16:01:35.320,2015-05-30 08:09:23.587
dbo,XXX_Join,2012-03-29 16:53:44.733,2015-05-29 18:52:47.667
dbo,XXX_JOIN2,2012-04-27 17:25:01.090,2015-05-30 08:11:01.077
dbo,XXX_SPLIT,2012-03-29 16:05:35.683,2015-05-30 08:07:56.240
dbo,xxx_test,2012-05-21 13:36:48.753,2013-08-20 08:14:28.577
dbo,ZZ_arcapp,2019-05-29 12:52:37.663,2019-05-29 12:52:37.663
dbo,ZZ_arcappPmt,2019-05-29 12:52:47.293,2019-05-29 12:52:47.293
dbo,ZZ_arcashPmt,2019-05-29 12:53:26.593,2019-05-29 12:53:26.593
